timestamp,session_id,fatigue_score,eye_ratio,yawn_count,head_pitch,head_yaw,head_roll,speed_kmh,acceleration_ms2,steering_angle_deg,throttle_position_pct,brake_pressure_pct,co2_estimate_gkm,events_detected,event_count,cumulative_distance_km,eco_score,recommendation
2025-11-16 18:36:50,20251116_183650,0,0.3,0,0,0,0,49.1,-2.49,12.8,0,49.8,84.7,none,0,0.01,100.0,
2025-11-16 18:36:51,20251116_183650,0.13333333333333336,0.19469901579430826,0,178.09919784576587,-15.343352359297581,-0.003922250260853644,65.1,-1.71,10.3,0,34.3,89.5,speeding,1,0.03,100.0,
2025-11-16 18:36:52,20251116_183650,2.377292,0.15920992119856303,0,176.3501441645603,-14.97624659951329,0.2020225931379159,86.4,-3.83,9.1,0,76.5,95.9,harsh_braking,1,0.06,100.0,
2025-11-16 18:36:53,20251116_183650,7.159887771105335,0.17136724668131012,0,176.82746962132063,-7.449593671374035,-0.6215362086019776,78.5,-0.83,18.8,0,16.6,93.5,speeding,1,0.08,100.0,
2025-11-16 18:36:54,20251116_183650,13.093914583630657,0.11506742330990519,0,176.08853621852694,-7.502959697217171,-2.338477828833097,40.0,1.24,12.3,62.4,0,113.1,none,0,0.09,100.0,
2025-11-16 18:36:55,20251116_183650,19.88993906023926,0.2607562382525583,0,175.90378067679188,-22.166025898121227,6.111289718906934,40.0,1.19,12.5,61.9,0,112.2,none,0,0.1,100.0,
2025-11-16 18:36:56,20251116_183650,24.906383449014015,0.29267890117597684,0,174.38279236465166,-20.609192398750142,6.595456813769334,40.0,-1.35,0.6,0,27.1,82.0,none,0,0.11,40.0,
2025-11-16 18:36:57,20251116_183650,30.0435526598608,0.3129668400939576,0,173.85206438603998,-21.379619942617346,3.98369608817129,40.0,-2.5,-8.9,0,50.0,82.0,none,0,0.12,40.0,
2025-11-16 18:36:58,20251116_183650,34.64789100244243,0.25064425350253305,0,173.92178163202925,-18.474462259521406,3.1516353942045288,40.0,-0.21,-26.9,59.5,0,93.9,steering_oscillation,1,0.13,40.0,
2025-11-16 18:36:59,20251116_183650,38.775727842229,0.2768702513929813,0,175.89121835052086,-18.148834208352856,0.27973092752441087,40.0,-3.47,-28.3,0,69.3,82.0,harsh_braking,1,0.14,40.0,
2025-11-16 18:37:00,20251116_183650,41.223607580202014,0.23551271076577243,0,174.9779112867044,-14.88611030429203,-5.839137140022957,44.5,0.24,-17.6,41.6,0,95.3,none,0,0.16,40.0,
2025-11-16 18:37:02,20251116_183650,34.66751790269681,0.30830850050593145,0,-178.79593806461472,-7.912390666268805,-12.342528638496056,74.2,0.4,0.4,39.8,0,106.3,"speeding,steering_oscillation",2,0.18,40.0,
2025-11-16 18:37:03,20251116_183650,24.473665715060427,0.32673152681138296,0,-179.66227160427613,-3.38598472067734,-14.246535910627234,77.9,1.07,-0.9,60.7,0,121.5,speeding,1,0.2,40.0,
2025-11-16 18:37:04,20251116_183650,20.592635639612386,0.30846536396724317,0,-176.28939309481626,4.445676015992619,-17.780065780718445,87.1,-5.55,-6.1,0,100.0,96.1,harsh_braking,1,0.22,40.0,
2025-11-16 18:37:05,20251116_183650,14.63404821028458,0.2469398159279729,0,-173.38280501826318,12.12833301170977,-22.060599870846698,98.6,1.78,-21.1,67.8,0,139.9,steering_oscillation,1,0.25,40.0,
2025-11-16 18:37:06,20251116_183650,14.63404821028458,0.2469398159279729,0,-173.38280501826318,12.12833301170977,-22.060599870846698,100.0,1.22,2.1,62.2,0,130.8,steering_oscillation,1,0.28,40.0,
2025-11-16 18:37:07,20251116_183650,12.34822114529746,0.2727547188373348,0,177.04600217992123,13.914596500120481,-28.97025489790732,100.0,0.33,-9.6,70.0,0,119.0,none,0,0.31,40.0,
2025-11-16 18:37:08,20251116_183650,8.748959660344696,0.2971452020197365,0,173.17617681303233,-13.637036507983314,-29.63184985922383,79.2,3.8,-16.9,88.0,0,168.4,"harsh_acceleration,speeding",2,0.33,39.8,
2025-11-16 18:37:09,20251116_183650,8.024810537519912,0.2350544622439925,0,172.41241251598967,1.8118722110123275,-37.52495086595442,92.0,1.78,-31.5,67.8,0,137.8,none,0,0.35,38.9,
