timestamp,session_id,fatigue_score,eye_ratio,yawn_count,head_pitch,head_yaw,head_roll,speed_kmh,acceleration_ms2,steering_angle_deg,throttle_position_pct,brake_pressure_pct,co2_estimate_gkm,events_detected,event_count,cumulative_distance_km,eco_score,recommendation
2025-11-16 18:51:18,20251116_185118,6.32161076738765,0.2588355721725859,0,171.47328642213898,-7.771289185379425,-4.963757099463708,19.8,-3.36,20.8,0,67.1,76.0,harsh_braking,1,0.01,100.0,
2025-11-16 18:51:19,20251116_185118,0.374,0.2612481982477621,0,176.7737897090026,-16.423984939417107,-3.120214159442557,32.8,-2.01,6.9,0,40.3,79.8,none,0,0.01,100.0,
2025-11-16 18:51:20,20251116_185118,2.324522934000001,0.25942790109729563,0,175.04938288731924,-9.728958759117916,-2.256606283813279,18.8,1.01,5.9,60.1,0,102.8,none,0,0.02,100.0,
2025-11-16 18:51:21,20251116_185118,5.235346792567895,0.23841343258664977,0,179.54293349915983,-8.822825705555733,-5.383657995979105,15.0,2.89,3.0,78.9,0,133.6,harsh_acceleration,1,0.02,100.0,
2025-11-16 18:51:22,20251116_185118,8.656513934789075,0.28565694645114376,0,176.5172805189135,-9.269363604415847,-4.5763929925560936,21.3,-1.5,8.3,0,30.1,76.4,none,0,0.03,100.0,
2025-11-16 18:51:23,20251116_185118,12.656231755351573,0.275094220816567,0,176.73250955430376,-23.642586182284333,3.1657651552284607,33.8,6.6,12.2,100.0,0,199.1,harsh_acceleration,1,0.04,100.0,
2025-11-16 18:51:24,20251116_185118,17.269427126962462,0.19947886991665165,0,174.04474781773956,-31.125972969243193,15.9405919728929,58.7,-7.92,-8.7,0,100.0,87.6,"harsh_braking,speeding,steering_oscillation",3,0.06,100.0,
2025-11-16 18:51:25,20251116_185118,21.924116288446726,0.2764151368532239,0,173.71595971867202,-28.162426631694952,9.381029929854689,75.0,0.06,7.3,33.6,0,100.1,"speeding,steering_oscillation",2,0.08,100.0,
2025-11-16 18:51:26,20251116_185118,26.272044951115088,0.2561435888937955,0,173.41705756412625,-29.142245747093163,10.190437947570508,75.0,5.12,12.6,100.0,0,189.3,"harsh_acceleration,speeding",2,0.1,100.0,
2025-11-16 18:51:27,20251116_185118,29.268302507532223,0.2796598044936285,0,172.06155299704662,-26.777516043638148,8.933462165133793,74.8,2.91,45.0,79.1,0,151.9,"harsh_acceleration,speeding,steering_oscillation",3,0.12,31.6,
2025-11-16 18:51:28,20251116_185118,31.041239624281562,0.28606202047857776,0,173.4288500644777,-26.74327778539289,8.94825486335275,53.2,0.77,32.0,57.7,0,109.0,none,0,0.13,32.6,
2025-11-16 18:51:29,20251116_185118,31.802848093834495,0.28548701490475453,0,175.03350647855882,-22.452261286148822,4.035967585128339,64.2,-3.14,-4.8,0,62.7,89.3,"harsh_braking,speeding,steering_oscillation",3,0.15,34.6,
2025-11-16 18:51:30,20251116_185118,32.20759806050218,0.27080465344277915,0,177.51808170092258,-13.818698522980096,-2.701628658688136,70.1,3.13,25.4,81.3,0,154.2,"harsh_acceleration,speeding,steering_oscillation",3,0.17,32.9,
2025-11-16 18:51:31,20251116_185118,32.42269878753801,0.3022542762936443,0,178.78453928871255,-20.792282046725667,0.6354445299494634,66.9,-0.91,6.5,0,18.2,90.1,"speeding,steering_oscillation",2,0.19,34.5,
2025-11-16 18:51:32,20251116_185118,22.22001213301466,0.32528356005062453,0,-179.6157494047314,-23.954530629172822,9.412994001782806,74.9,1.76,27.6,67.6,0,132.5,"speeding,steering_oscillation",2,0.21,34.0,
2025-11-16 18:51:33,20251116_185118,13.149028801314774,0.2736448690589547,0,179.63199755550218,-24.522253037520965,9.90328988047368,48.7,-3.29,21.5,0,65.8,84.6,harsh_braking,1,0.22,35.1,
2025-11-16 18:51:34,20251116_185118,6.909444513679573,0.30840088447020003,0,179.89927601635216,-24.351423003306508,8.685357254333976,46.6,-2.19,0.3,0,43.8,84.0,steering_oscillation,1,0.24,36.0,
2025-11-16 18:51:35,20251116_185118,3.7157021017943865,0.31071169053444514,0,-179.63446273742701,-24.862640357461334,8.630180896871309,43.8,2.08,-18.9,70.8,0,128.5,steering_oscillation,1,0.25,35.8,
2025-11-16 18:51:36,20251116_185118,2.0232764406797106,0.33100696293289894,0,-179.50382778127943,-23.89391920018733,8.475147798226779,67.8,0.0,-4.5,53.6,0,101.1,speeding,1,0.27,36.4,
2025-11-16 18:51:37,20251116_185118,1.195918721577933,0.3308828172658297,0,179.89281515470012,-24.822466618382034,8.842096074194993,67.8,-3.91,3.4,0,78.1,90.3,"harsh_braking,speeding",2,0.29,37.2,
2025-11-16 18:51:38,20251116_185118,0.780958907980765,0.3235428124970455,0,179.9268678573784,-24.937302213223184,8.372789134925814,46.6,1.16,17.5,61.6,0,113.6,none,0,0.3,37.2,
2025-11-16 18:51:39,20251116_185118,0.4150335830162058,0.30714893468740845,0,-179.79606414481802,-24.349301045591307,8.188482775835537,30.3,-3.04,-9.4,0,60.9,79.1,"harsh_braking,steering_oscillation",2,0.31,37.7,
2025-11-16 18:51:40,20251116_185118,0.24224927615254396,0.3014446359546232,0,-179.5166306846724,-23.565836469135522,7.143408804669441,42.7,3.7,-19.0,87.0,0,155.7,harsh_acceleration,1,0.32,37.0,
2025-11-16 18:51:41,20251116_185118,0.24400786423445084,0.32855277555383383,0,179.9685678050682,-25.800074203998694,9.996606914277306,23.9,-0.37,-18.5,38.0,0,84.8,none,0,0.33,37.3,
